"house" "east" "south" "exptDay" "obsmosq" "combo" "notmissing"
16 0.011006849759724 0.0455449752160348 67 22 1 1
17 0.00169371532974765 0.0198430469376035 67 34 1 1
18 0.0175706356880255 0.0105168378562666 67 34 1 1
19 0.0265711950720288 0.0477716268971562 67 32 1 1
20 0.0214464313001372 0.0059696980053559 67 35 1 1
21 0.00150219927309081 0.0352754831663333 67 37 1 1
22 0.0291399559006095 0.0202075911103748 67 39 1 1
23 0.0364176910719834 0.0290812170947902 67 29 0 1
24 0.00733440684853122 0.00022360379807651 67 30 1 1
25 0.00146155931288376 0.0112514886306599 67 42 0 1
26 0.0418314361828379 0.0360919722588733 67 38 0 1
27 0.000804002047516406 0.0190746497712098 67 30 1 1
28 0.00518784776795655 0.0447375933174044 67 33 1 1
29 0.0144457500544377 0.00365034003043547 67 28 1 1
30 0.0169079821091145 0.0466376061900519 67 27 1 1
1 0.0180515794199891 0.0207028857897967 68 34 1 1
2 0.0264875606168062 0.0452752579934895 68 38 1 1
3 0.0211302131181583 0.0133699430967681 68 30 1 1
4 0.0471414358820766 0.0246531637501903 68 35 0 1
5 0.0212864422122948 0.0428888065041974 68 34 1 1
6 0.0278935593320057 0.0161480703391135 68 38 1 1
7 0.0370692563708872 0.00931552062975243 68 20 1 1
8 0.0189374983892776 0.00522016264731064 68 24 1 1
9 0.00616296123480424 0.0177609952515922 68 45 0 1
10 0.0366360850632191 0.0470406981534325 68 41 1 1
11 0.0498081122641452 0.0497988953604363 68 34 0 1
12 0.0428681681398302 0.0471872304100543 68 30 1 1
13 0.0462336069671437 0.00406348154647276 68 36 1 1
14 0.0342262177960947 0.00349544879281893 68 30 1 1
15 0.0373894681222737 0.0476662332424894 68 45 0 1
16 0.011006849759724 0.0455449752160348 68 36 1 1
17 0.00169371532974765 0.0198430469376035 68 47 0 1
18 0.0175706356880255 0.0105168378562666 68 31 1 1
19 0.0265711950720288 0.0477716268971562 68 27 1 1
20 0.0214464313001372 0.0059696980053559 68 31 1 1
21 0.00150219927309081 0.0352754831663333 68 25 1 1
22 0.0291399559006095 0.0202075911103748 68 31 1 1
23 0.0364176910719834 0.0290812170947902 68 28 1 1
24 0.00733440684853122 0.00022360379807651 68 33 1 1
25 0.00146155931288376 0.0112514886306599 68 32 1 1
26 0.0418314361828379 0.0360919722588733 68 33 1 1
27 0.000804002047516406 0.0190746497712098 68 27 1 1
28 0.00518784776795655 0.0447375933174044 68 28 1 1
29 0.0144457500544377 0.00365034003043547 68 41 0 1
30 0.0169079821091145 0.0466376061900519 68 36 1 1
1 0.0180515794199891 0.0207028857897967 69 33 1 1
2 0.0264875606168062 0.0452752579934895 69 23 1 1
3 0.0211302131181583 0.0133699430967681 69 28 1 1
4 0.0471414358820766 0.0246531637501903 69 37 0 1
5 0.0212864422122948 0.0428888065041974 69 37 0 1
6 0.0278935593320057 0.0161480703391135 69 28 1 1
7 0.0370692563708872 0.00931552062975243 69 40 1 1
8 0.0189374983892776 0.00522016264731064 69 44 1 1
9 0.00616296123480424 0.0177609952515922 69 31 1 1
10 0.0366360850632191 0.0470406981534325 69 29 1 1
11 0.0498081122641452 0.0497988953604363 69 30 1 1
12 0.0428681681398302 0.0471872304100543 69 26 1 1
13 0.0462336069671437 0.00406348154647276 69 26 1 1
14 0.0342262177960947 0.00349544879281893 69 28 1 1
15 0.0373894681222737 0.0476662332424894 69 36 1 1
16 0.011006849759724 0.0455449752160348 69 41 1 1
17 0.00169371532974765 0.0198430469376035 69 37 1 1
18 0.0175706356880255 0.0105168378562666 69 30 1 1
19 0.0265711950720288 0.0477716268971562 69 32 1 1
20 0.0214464313001372 0.0059696980053559 69 31 1 1
21 0.00150219927309081 0.0352754831663333 69 37 0 1
22 0.0291399559006095 0.0202075911103748 69 32 1 1
23 0.0364176910719834 0.0290812170947902 69 38 1 1
24 0.00733440684853122 0.00022360379807651 69 25 1 1
25 0.00146155931288376 0.0112514886306599 69 35 1 1
26 0.0418314361828379 0.0360919722588733 69 42 0 1
27 0.000804002047516406 0.0190746497712098 69 36 1 1
28 0.00518784776795655 0.0447375933174044 69 33 1 1
29 0.0144457500544377 0.00365034003043547 69 45 0 1
30 0.0169079821091145 0.0466376061900519 69 30 0 1
1 0.0180515794199891 0.0207028857897967 70 36 1 1
2 0.0264875606168062 0.0452752579934895 70 42 1 1
3 0.0211302131181583 0.0133699430967681 70 37 1 1
4 0.0471414358820766 0.0246531637501903 70 27 1 1
5 0.0212864422122948 0.0428888065041974 70 41 1 1
6 0.0278935593320057 0.0161480703391135 70 31 1 1
7 0.0370692563708872 0.00931552062975243 70 25 1 1
8 0.0189374983892776 0.00522016264731064 70 24 1 1
9 0.00616296123480424 0.0177609952515922 70 37 0 1
10 0.0366360850632191 0.0470406981534325 70 36 0 1
11 0.0498081122641452 0.0497988953604363 70 32 1 1
12 0.0428681681398302 0.0471872304100543 70 28 1 1
13 0.0462336069671437 0.00406348154647276 70 40 1 1
14 0.0342262177960947 0.00349544879281893 70 29 0 1
15 0.0373894681222737 0.0476662332424894 70 29 1 1
16 0.011006849759724 0.0455449752160348 70 28 1 1
17 0.00169371532974765 0.0198430469376035 70 38 1 1
18 0.0175706356880255 0.0105168378562666 70 33 1 1
19 0.0265711950720288 0.0477716268971562 70 39 0 1
20 0.0214464313001372 0.0059696980053559 70 45 0 1
21 0.00150219927309081 0.0352754831663333 70 24 1 1
22 0.0291399559006095 0.0202075911103748 70 26 1 1
23 0.0364176910719834 0.0290812170947902 70 38 1 1
24 0.00733440684853122 0.00022360379807651 70 31 1 1
25 0.00146155931288376 0.0112514886306599 70 36 0 1
26 0.0418314361828379 0.0360919722588733 70 36 1 1
27 0.000804002047516406 0.0190746497712098 70 26 1 1
28 0.00518784776795655 0.0447375933174044 70 34 1 1
29 0.0144457500544377 0.00365034003043547 70 37 1 1
30 0.0169079821091145 0.0466376061900519 70 35 1 1
1 0.0180515794199891 0.0207028857897967 71 41 0 1
2 0.0264875606168062 0.0452752579934895 71 37 1 1
3 0.0211302131181583 0.0133699430967681 71 44 1 1
4 0.0471414358820766 0.0246531637501903 71 23 0 1
5 0.0212864422122948 0.0428888065041974 71 30 1 1
6 0.0278935593320057 0.0161480703391135 71 21 1 1
7 0.0370692563708872 0.00931552062975243 71 32 1 1
8 0.0189374983892776 0.00522016264731064 71 37 1 1
9 0.00616296123480424 0.0177609952515922 71 42 1 1
10 0.0366360850632191 0.0470406981534325 71 30 1 1
11 0.0498081122641452 0.0497988953604363 71 19 1 1
12 0.0428681681398302 0.0471872304100543 71 37 0 1
13 0.0462336069671437 0.00406348154647276 71 34 1 1
14 0.0342262177960947 0.00349544879281893 71 43 1 1
15 0.0373894681222737 0.0476662332424894 71 45 0 1
16 0.011006849759724 0.0455449752160348 71 35 1 1
17 0.00169371532974765 0.0198430469376035 71 36 1 1
18 0.0175706356880255 0.0105168378562666 71 31 1 1
19 0.0265711950720288 0.0477716268971562 71 33 1 1
20 0.0214464313001372 0.0059696980053559 71 23 1 1
21 0.00150219927309081 0.0352754831663333 71 26 1 1
22 0.0291399559006095 0.0202075911103748 71 28 1 1
23 0.0364176910719834 0.0290812170947902 71 26 1 1
24 0.00733440684853122 0.00022360379807651 71 33 1 1
25 0.00146155931288376 0.0112514886306599 71 26 1 1
26 0.0418314361828379 0.0360919722588733 71 40 0 1
27 0.000804002047516406 0.0190746497712098 71 39 1 1
28 0.00518784776795655 0.0447375933174044 71 34 1 1
29 0.0144457500544377 0.00365034003043547 71 37 0 1
30 0.0169079821091145 0.0466376061900519 71 38 1 1
1 0.0180515794199891 0.0207028857897967 72 48 0 1
2 0.0264875606168062 0.0452752579934895 72 30 1 1
3 0.0211302131181583 0.0133699430967681 72 34 1 1
4 0.0471414358820766 0.0246531637501903 72 39 1 1
5 0.0212864422122948 0.0428888065041974 72 40 1 1
6 0.0278935593320057 0.0161480703391135 72 36 1 1
7 0.0370692563708872 0.00931552062975243 72 32 1 1
8 0.0189374983892776 0.00522016264731064 72 40 1 1
9 0.00616296123480424 0.0177609952515922 72 30 1 1
10 0.0366360850632191 0.0470406981534325 72 29 0 1
11 0.0498081122641452 0.0497988953604363 72 29 0 1
12 0.0428681681398302 0.0471872304100543 72 31 1 1
13 0.0462336069671437 0.00406348154647276 72 23 1 1
14 0.0342262177960947 0.00349544879281893 72 45 1 1
15 0.0373894681222737 0.0476662332424894 72 26 0 1
16 0.011006849759724 0.0455449752160348 72 40 0 1
17 0.00169371532974765 0.0198430469376035 72 34 1 1
18 0.0175706356880255 0.0105168378562666 72 36 1 1
19 0.0265711950720288 0.0477716268971562 72 30 1 1
20 0.0214464313001372 0.0059696980053559 72 30 1 1
21 0.00150219927309081 0.0352754831663333 72 31 1 1
22 0.0291399559006095 0.0202075911103748 72 33 1 1
23 0.0364176910719834 0.0290812170947902 72 29 0 1
24 0.00733440684853122 0.00022360379807651 72 36 1 1
25 0.00146155931288376 0.0112514886306599 72 28 1 1
26 0.0418314361828379 0.0360919722588733 72 26 1 1
27 0.000804002047516406 0.0190746497712098 72 38 1 1
28 0.00518784776795655 0.0447375933174044 72 31 1 1
29 0.0144457500544377 0.00365034003043547 72 32 1 1
30 0.0169079821091145 0.0466376061900519 72 34 1 1
